Id,OpportunityId,CreatedById,CreatedDate,Field,OldValue,NewValue
0172e00000a0fbBAAQ,0062e000002JRZ2AAO,0052e000000VJE4AAO,15/12/2019 21:33,StageName,Post Award,Closed
0172e00000a1dLxAAI,0062e000002IWb1AAG,0052e000000VJB4AAO,15/12/2019 23:20,StageName,Closing,Closed Won
0172e00000a1dreAAA,0062e000002IWb1AAG,0052e000000VJB4AAO,15/12/2019 23:19,StageName,Identifying,Closing
0172e00000a2rvnAAA,0062e000002HG5NAAW,0052e000000VJCzAAO,16/12/2019 1:00,StageName,Identifying,Closed Lost
0172e00000a2uZzAAI,0062e000002HGXCAA4,0052e000000VJGwAAO,16/12/2019 1:03,StageName,Identifying,Closed Lost
0172e00000a2vUqAAI,0062e000002HujiAAC,0052e000000VJGwAAO,16/12/2019 1:05,StageName,Identifying,Closed Lost
0172e00000a2w15AAA,0062e000002HGXHAA4,0052e000000VJGwAAO,16/12/2019 1:06,StageName,Identifying,Closed Lost
0172e00000a2wAvAAI,0062e000002HGXUAA4,0052e000000VJGwAAO,16/12/2019 1:07,StageName,Identifying,Closed Lost
0172e00000a2XlMAAU,0062e000002HG41AAG,0052e000000VJCIAA4,16/12/2019 0:34,StageName,Identifying,Closed Lost
0172e00000a2ZfWAAU,0062e000002HG3yAAG,0052e000000VJCIAA4,16/12/2019 0:36,StageName,Identifying,Closed Lost
0172e00000a2zHkAAI,0062e000002HG4NAAW,0052e000000VJCIAA4,16/12/2019 1:12,StageName,Identifying,Closed Lost
0172e00000a34D0AAI,0062e000002JRelAAG,0052e000000VJGwAAO,16/12/2019 1:17,StageName,Identifying,Developing
0172e00000a56FBAAY,0062e000002HHCMAA4,0052e000000VJEBAA4,16/12/2019 4:51,StageName,Developing,Identifying
0172e00000a5PVwAAM,0062e000002HGjGAAW,0052e000000VJCIAA4,16/12/2019 5:22,StageName,Developing,Closed Lost
0172e00000a5SOqAAM,0062e000002HGo8AAG,0052e000000VJCIAA4,16/12/2019 5:28,StageName,Developing,Closed Lost
0172e00000aA147AAC,0062e000002IG6OAAW,0052e000000VJI6AAO,16/12/2019 23:02,StageName,Identifying,Awaiting Results
0172e00000aA1ZxAAK,0062e000002Hn8wAAC,0052e000000VJI6AAO,16/12/2019 23:04,StageName,Identifying,Awaiting Results
0172e00000aA9ESAA0,0062e000002IcEaAAK,0052e000000VJBdAAO,16/12/2019 23:15,StageName,Identifying,Closed Lost
0172e00000aAgWVAA0,0062e000002HGFBAA4,0052e000000VJDEAA4,17/12/2019 0:11,StageName,Identifying,Closed Lost
0172e00000aaLllAAE,0062e000002HH41AAG,0052e000000VJDuAAO,19/12/2019 4:01,StageName,Closing,Closed Won
0172e00000aaMT3AAM,0062e000002HH41AAG,0052e000000VJDuAAO,19/12/2019 4:00,StageName,Proposing,Closing
0172e00000ac1UEAAY,0062e000002HGe1AAG,0052e000000VJDEAA4,19/12/2019 5:10,StageName,Closing,Closed Won
0172e00000aCWqZAAW,0062e000002JYdQAAW,0052e000000VJBdAAO,17/12/2019 3:03,StageName,Identifying,Awaiting Results
0172e00000akjpZAAQ,0062e000002HGHaAAO,0052e000000VJHWAA4,20/12/2019 2:26,StageName,Identifying,Closed Lost
0172e00000akoYpAAI,0062e000002HHNeAAO,0052e000000VJHWAA4,20/12/2019 2:34,StageName,Developing,Closed Won
0172e00000amd3lAAA,0062e000002HHCNAA4,0052e000000VJEBAA4,20/12/2019 6:48,StageName,Closing,Closed Won
0172e00000amfp3AAA,0062e000002IzN9AAK,0052e000000VJEBAA4,20/12/2019 7:08,StageName,Developing,Proposing
0172e00000aN9iwAAC,0062e000002HGewAAG,0052e000000VtU9AAK,18/12/2019 3:52,StageName,Developing,Closed Lost
0172e00000aPT15AAG,0062e000002HGgbAAG,0052e000000VJBXAA4,18/12/2019 6:27,StageName,Proposing,Closed Lost
0172e00000aPZKEAA4,0062e000002HGgmAAG,0052e000000VJBXAA4,18/12/2019 6:34,StageName,Developing,Closed Lost
0172e00000aQ84eAAC,0062e000002HGgjAAG,0052e000000VJBXAA4,18/12/2019 7:24,StageName,Developing,Closed Won
0172e00000aQB4NAAW,0062e000002HGgpAAG,0052e000000VJBXAA4,18/12/2019 7:26,StageName,Developing,Proposing
0172e00000aQBhvAAG,0062e000002HFvgAAG,0052e000000VJBXAA4,18/12/2019 7:29,StageName,Identifying,Closed Lost
0172e00000aQEntAAG,0062e000002HGgQAAW,0052e000000VJBXAA4,18/12/2019 7:30,StageName,Developing,Closed Lost
0172e00000aXcMhAAK,0062e000002HH8FAAW,0052e000000VJGwAAO,18/12/2019 23:46,StageName,Closing,Closed Won
0172e00000aYTy5AAG,0062e000002HGh2AAG,0052e000000VJCOAA4,19/12/2019 0:50,StageName,Proposing,Closing
0172e00000b0lFYAAY,0062e000002IgYcAAK,0052e000000VJGtAAO,23/12/2019 3:19,StageName,Identifying,Developing
0172e00000b0lHIAAY,0062e000002IgYcAAK,0052e000000VJGtAAO,23/12/2019 3:21,StageName,Developing,Proposing
0172e00000b0m55AAA,0062e000002IgYcAAK,0052e000000VJGtAAO,23/12/2019 3:21,StageName,Proposing,Closing
0172e00000b0mIOAAY,0062e000002IgYcAAK,0052e000000VJGtAAO,23/12/2019 3:21,StageName,Closing,Closed Won
0172e00000b0mqPAAQ,0062e000002HGWwAAO,0052e000000VJGtAAO,23/12/2019 3:23,StageName,Developing,Proposing
0172e00000b0ofYAAQ,0062e000002HGWtAAO,0052e000000VJGtAAO,23/12/2019 3:28,StageName,Identifying,Closed Lost
0172e00000b1hfwAAA,0062e000002HGX2AAO,0052e000000VJGtAAO,23/12/2019 5:20,StageName,Application,Awaiting Results
0172e00000b1hGRAAY,0062e000002HGX2AAO,0052e000000VJGtAAO,23/12/2019 5:17,StageName,Identifying,Application
0172e00000b1iQ5AAI,0062e000002HGX2AAO,0052e000000VJGtAAO,23/12/2019 5:20,StageName,Awaiting Results,Execute Contract
0172e00000b1jHQAAY,0062e000002HGX2AAO,0052e000000VJGtAAO,23/12/2019 5:22,StageName,Execute Contract,Closed Won
0172e00000b7dKtAAI,0062e000002HHBxAAO,0052e000000VJEBAA4,24/12/2019 1:21,StageName,Identifying,Execute Contract
0172e00000beOrnAAE,0062e000002HHBxAAO,0052e000000VJEBAA4,30/12/2019 22:48,StageName,Execute Contract,Closed Won
0172e00000bqT0eAAE,0062e000002HGtcAAG,0052e000000VJBdAAO,1/01/2020 23:33,StageName,Closing,Closed Won
0172e00000cb6qLAAQ,0062e000002HHC9AAO,0052e000000VJEBAA4,8/01/2020 20:49,StageName,Identifying,Closed Lost
0172e00000cbp80AAA,0062e000002HG66AAG,0052e000000VJDAAA4,8/01/2020 21:47,StageName,Identifying,Closed Lost
0172e00000cBxgjAAC,0062e000002HFwIAAW,0052e000000VJBxAAO,6/01/2020 0:50,StageName,Identifying,Closed Lost
0172e00000cC6ogAAC,0062e000002HFw4AAG,0052e000000VJBxAAO,6/01/2020 1:02,StageName,Identifying,Closed Lost
0172e00000ccdGqAAI,0062e000002HHBSAA4,0052e000000VtU9AAK,8/01/2020 23:26,StageName,Developing,Identifying
0172e00000ccHb9AAE,0062e000002HHBMAA4,0052e000000VtU9AAK,8/01/2020 22:47,StageName,Closing,Identifying
0172e00000ccHlcAAE,0062e000002HHBMAA4,0052e000000VtU9AAK,8/01/2020 22:47,StageName,Identifying,Closing
0172e00000ccIXnAAM,0062e000002KEAdAAO,0052e000000VJDAAA4,8/01/2020 22:49,StageName,Identifying,Developing
0172e00000ccqX0AAI,0062e000002HGulAAG,0052e000000Vw0qAAC,8/01/2020 23:46,StageName,Developing,Proposing
0172e00000ccX6cAAE,0062e000002HGvRAAW,0052e000000VJBUAA4,8/01/2020 23:16,StageName,Application,Awaiting Results
0172e00000ccX9vAAE,0062e000002HGvRAAW,0052e000000VJBUAA4,8/01/2020 23:16,StageName,Awaiting Results,Closed Lost
0172e00000cCxFIAA0,0062e000002HFtOAAW,0052e000000VJGpAAO,6/01/2020 2:33,StageName,Identifying,Closed Lost
0172e00000cdetSAAQ,0062e000002HHHlAAO,0052e000000VJDFAA4,9/01/2020 1:01,StageName,Proposing,Closed Won
0172e00000cDkuxAAC,0062e000002JF2AAAW,0052e000000VJIEAA4,6/01/2020 4:02,StageName,Identifying,Closed Lost
0172e00000cdoy3AAA,0062e000002KKqnAAG,0052e000000VJDFAA4,9/01/2020 1:16,StageName,Submitting,Awaiting Results
0172e00000cdTFzAAM,0062e000002HHPYAA4,0052e000000VJDFAA4,9/01/2020 0:43,StageName,Awaiting Results,Closed Lost
0172e00000cdWZaAAM,0062e000002HHHkAAO,0052e000000VJDFAA4,9/01/2020 0:48,StageName,Proposing,Closed Lost
0172e00000cDyTYAA0,0062e000002HGF9AAO,0052e000000VJDEAA4,6/01/2020 4:23,StageName,Identifying,Closed Lost
0172e00000cdzq9AAA,0062e000002HHSRAA4,0052e000000VJDFAA4,9/01/2020 1:35,StageName,Awaiting Results,Closed Lost
0172e00000cDzroAAC,0062e000002HGFHAA4,0052e000000VJDEAA4,6/01/2020 4:24,StageName,Identifying,Closed Lost
0172e00000cE1vlAAC,0062e000002HGeYAAW,0052e000000VJDEAA4,6/01/2020 4:28,StageName,Closing,Closed Won
0172e00000ce2fcAAA,0062e000002HHHuAAO,0052e000000VJDFAA4,9/01/2020 1:40,StageName,Awaiting Results,Closed Lost
0172e00000ceeduAAA,0062e000002HHIAAA4,0052e000000VJDFAA4,9/01/2020 2:56,StageName,Awaiting Results,Closed Lost
0172e00000cEicUAAS,0062e000002HGjHAAW,0052e000000VJCIAA4,6/01/2020 5:43,StageName,Closing,Closed Lost
0172e00000celr2AAA,0062e000002HGeVAAW,0052e000000VJDFAA4,9/01/2020 3:11,StageName,Awaiting Results,Identifying
0172e00000ceq2GAAQ,0062e000002HGeVAAW,0052e000000VJDFAA4,9/01/2020 3:18,StageName,Identifying,Closed Lost
0172e00000cEQmCAAW,0062e000002HFwUAAW,0052e000000VJEBAA4,6/01/2020 5:11,StageName,Identifying,Closed Lost
0172e00000cer9dAAA,0062e000002HHQQAA4,0052e000000VJDFAA4,9/01/2020 3:21,StageName,Proposing,Closing
0172e00000cES0RAAW,0062e000002HG9WAAW,0052e000000VJEBAA4,6/01/2020 5:13,StageName,Identifying,Closed Lost
0172e00000cESmsAAG,0062e000002HHEKAA4,0052e000000VJEBAA4,6/01/2020 5:14,StageName,Developing,Closed Lost
0172e00000cESTTAA4,0062e000002HHELAA4,0052e000000VJEBAA4,6/01/2020 5:15,StageName,Developing,Closed Lost
0172e00000ceuEsAAI,0062e000002HHBUAA4,0052e000000VtU9AAK,9/01/2020 3:27,StageName,Developing,Identifying
0172e00000cevjJAAQ,0062e000002HHBUAA4,0052e000000VtU9AAK,9/01/2020 3:29,StageName,Identifying,Developing
0172e00000cexdUAAQ,0062e000002HHBWAA4,0052e000000VtU9AAK,9/01/2020 3:33,StageName,Developing,Identifying
0172e00000cexoEAAQ,0062e000002HHBWAA4,0052e000000VtU9AAK,9/01/2020 3:33,StageName,Identifying,Developing
0172e00000cf02lAAA,0062e000002HHBYAA4,0052e000000VtU9AAK,9/01/2020 3:37,StageName,Developing,Identifying
0172e00000cf0QhAAI,0062e000002HHBZAA4,0052e000000VtU9AAK,9/01/2020 3:38,StageName,Developing,Identifying
0172e00000cfDXnAAM,0062e000002HG5EAAW,0052e000000VJC8AAO,9/01/2020 4:07,StageName,Identifying,Closed Lost
0172e00000cfGDxAAM,0062e000002KLSLAA4,0052e000000VJDFAA4,9/01/2020 4:12,StageName,Identifying,Proposing
0172e00000cfIdKAAU,0062e000002KLhkAAG,0052e000000VJDFAA4,9/01/2020 4:17,StageName,Identifying,Proposing
0172e00000cfSuSAAU,0062e000002J0ZdAAK,0052e000000VJGwAAO,9/01/2020 4:34,StageName,Developing,Proposing
0172e00000cfzFTAAY,0062e000002HGerAAG,0052e000000VtS3AAK,9/01/2020 5:33,StageName,Closing,Closed Lost
0172e00000cg0vUAAQ,0062e000002HGPgAAO,0052e000000VtU9AAK,9/01/2020 5:38,StageName,Identifying,Proposing
0172e00000cgEX6AAM,0062e000002HGeyAAG,0052e000000VtU9AAK,9/01/2020 6:09,StageName,Developing,Identifying
0172e00000cgOlJAAU,0062e000002HGFAAA4,0052e000000VtU9AAK,9/01/2020 6:36,StageName,Identifying,Closed Lost
0172e00000cgSKsAAM,0062e000002HGeUAAW,0052e000000VtU9AAK,9/01/2020 6:38,StageName,Application,Closed Lost
0172e00000cgV6gAAE,0062e000002HGQ7AAO,0052e000000VtU9AAK,9/01/2020 6:47,StageName,Identifying,Closed Lost
0172e00000cJBNEAA4,0062e000002K4zLAAS,0052e000000VJIEAA4,6/01/2020 22:26,StageName,Identifying,Closed Lost
0172e00000cJI5mAAG,0062e000002HGo4AAG,0052e000000VJCIAA4,6/01/2020 22:40,StageName,Proposing,Identifying
0172e00000cJZIsAAO,0062e000002HG6AAAW,0052e000000VJDAAA4,6/01/2020 23:10,StageName,Identifying,Closed Lost
0172e00000cKbVbAAK,0062e000002HGhYAAW,0052e000000VJBxAAO,7/01/2020 0:44,StageName,Developing,Closed Won
0172e00000cKCo0AAG,0062e000002HFw5AAG,0052e000000VJBxAAO,7/01/2020 0:06,StageName,Identifying,Closed Won
0172e00000cKiSzAAK,0062e000002HFwFAAW,0052e000000VJBxAAO,7/01/2020 0:53,StageName,Identifying,Closed Lost
0172e00000cKkWCAA0,0062e000002HGNgAAO,0052e000000VtS3AAK,7/01/2020 0:57,StageName,Identifying,Closed Lost
0172e00000cKlt0AAC,0062e000002HGNhAAO,0052e000000VtS3AAK,7/01/2020 0:59,StageName,Identifying,Closed Lost
0172e00000cKlW3AAK,0062e000002HGNfAAO,0052e000000VtS3AAK,7/01/2020 0:58,StageName,Identifying,Closed Lost
0172e00000cKnUmAAK,0062e000002HGNiAAO,0052e000000VtS3AAK,7/01/2020 1:01,StageName,Identifying,Closed Lost
0172e00000cKpiLAAS,0062e000002HFzpAAG,0052e000000VJDAAA4,7/01/2020 1:03,StageName,Identifying,Closed Lost
0172e00000cKqxUAAS,0062e000002HG65AAG,0052e000000VJDAAA4,7/01/2020 1:06,StageName,Identifying,Closed Lost
0172e00000cKSPmAAO,0062e000002JQ7QAAW,0052e000000VJBxAAO,7/01/2020 0:29,StageName,Awaiting Results,Closed
0172e00000cKTMgAAO,0062e000002HGF7AAO,0052e000000VtS3AAK,7/01/2020 0:30,StageName,Identifying,Developing
0172e00000cKtxZAAS,0062e000002HG6KAAW,0052e000000VJDAAA4,7/01/2020 1:11,StageName,Identifying,Closed Lost
0172e00000cKZ28AAG,0062e000002HGhkAAG,0052e000000VJBxAAO,7/01/2020 0:39,StageName,Developing,Identifying
0172e00000cKZMfAAO,0062e000002HGhkAAG,0052e000000VJBxAAO,7/01/2020 0:40,StageName,Identifying,Closed Won
0172e00000cl1acAAA,0062e000002HGfqAAG,0052e000000VJDOAA4,9/01/2020 23:22,StageName,Developing,Identifying
0172e00000cl32vAAA,0062e000002HGftAAG,0052e000000VJDOAA4,9/01/2020 23:23,StageName,Developing,Identifying
0172e00000cl58dAAA,0062e000002HGfuAAG,0052e000000VJDOAA4,9/01/2020 23:29,StageName,Developing,Identifying
0172e00000cl5vCAAQ,0062e000002HGg2AAG,0052e000000VJDOAA4,9/01/2020 23:30,StageName,Developing,Identifying
0172e00000cl5voAAA,0062e000002HGfyAAG,0052e000000VJDOAA4,9/01/2020 23:29,StageName,Developing,Identifying
0172e00000cl5vzAAA,0062e000002HGg1AAG,0052e000000VJDOAA4,9/01/2020 23:30,StageName,Developing,Identifying
0172e00000cl5yJAAQ,0062e000002HGg3AAG,0052e000000VJDOAA4,9/01/2020 23:31,StageName,Developing,Identifying
0172e00000cl6TFAAY,0062e000002HGg4AAG,0052e000000VJDOAA4,9/01/2020 23:31,StageName,Developing,Identifying
0172e00000cl78TAAQ,0062e000002HGg6AAG,0052e000000VJDOAA4,9/01/2020 23:32,StageName,Developing,Identifying
0172e00000cl7ljAAA,0062e000002HGg9AAG,0052e000000VJDOAA4,9/01/2020 23:34,StageName,Developing,Identifying
0172e00000cl7mfAAA,0062e000002HGg7AAG,0052e000000VJDOAA4,9/01/2020 23:33,StageName,Developing,Identifying
0172e00000cl7ujAAA,0062e000002HGg8AAG,0052e000000VJDOAA4,9/01/2020 23:33,StageName,Developing,Identifying
0172e00000cL7zUAAS,0062e000002HG6JAAW,0052e000000VJDAAA4,7/01/2020 1:31,StageName,Identifying,Closed Lost
0172e00000cL84lAAC,0062e000002HG6SAAW,0052e000000VJDAAA4,7/01/2020 1:30,StageName,Identifying,Closed Lost
0172e00000cLaUJAA0,0062e000002HG0AAAW,0052e000000VJDbAAO,7/01/2020 2:20,StageName,Identifying,Closed Lost
0172e00000cLBVdAAO,0062e000002HG04AAG,0052e000000VJDbAAO,7/01/2020 1:34,StageName,Identifying,Closed Lost
0172e00000cLgAWAA0,0062e000002HG0PAAW,0052e000000VJDbAAO,7/01/2020 2:29,StageName,Identifying,Closed Lost
0172e00000cLhgfAAC,0062e000002HG0ZAAW,0052e000000VJDbAAO,7/01/2020 2:30,StageName,Identifying,Closed Lost
0172e00000cLLN3AAO,0062e000002HGD0AAO,0052e000000VJDbAAO,7/01/2020 1:50,StageName,Identifying,Closing
0172e00000clmpmAAA,0062e000002HFtRAAW,0052e000000VJBUAA4,10/01/2020 0:28,StageName,Identifying,Closed Lost
0172e00000cLryEAAS,0062e000002HGDgAAO,0052e000000VJDbAAO,7/01/2020 2:45,StageName,Identifying,Closed Lost
0172e00000cLtKfAAK,0062e000002HGjFAAW,0052e000000VJCIAA4,7/01/2020 2:47,StageName,Closing,Identifying
0172e00000cLu4PAAS,0062e000002HG61AAG,0052e000000VJDAAA4,7/01/2020 2:48,StageName,Identifying,Closed Lost
0172e00000cLuHqAAK,0062e000002HGEMAA4,0052e000000VJDbAAO,7/01/2020 2:48,StageName,Identifying,Closed Lost
0172e00000cLunNAAS,0062e000002HGnvAAG,0052e000000VJCIAA4,7/01/2020 2:49,StageName,Closing,Identifying
0172e00000cLuTRAA0,0062e000002HGjFAAW,0052e000000VJCIAA4,7/01/2020 2:49,StageName,Identifying,Closing
0172e00000cLuzYAAS,0062e000002HGEgAAO,0052e000000VJDbAAO,7/01/2020 2:50,StageName,Identifying,Closed Lost
0172e00000clXheAAE,0062e000002HGqCAAW,0052e000000VJCzAAO,10/01/2020 0:10,StageName,Proposing,Closed Lost
0172e00000cM1vbAAC,0062e000002HGt6AAG,0052e000000VJDbAAO,7/01/2020 3:00,StageName,Execute Contract,Closed Lost
0172e00000cM5gjAAC,0062e000002HGymAAG,0052e000000VJDbAAO,7/01/2020 3:06,StageName,Proposing,Closed Lost
0172e00000cMFpTAAW,0062e000002HG6HAAW,0052e000000VJDAAA4,7/01/2020 3:22,StageName,Identifying,Closed Lost
0172e00000cmhFgAAI,0062e000002HGqFAAW,0052e000000VJCzAAO,10/01/2020 1:42,StageName,Developing,Proposing
0172e00000cmhLZAAY,0062e000002HGJQAA4,0052e000000VtU9AAK,10/01/2020 1:43,StageName,Identifying,Closed Lost
0172e00000cMImQAAW,0062e000002HGrvAAG,0052e000000VJDAAA4,7/01/2020 3:26,StageName,Developing,Identifying
0172e00000cmiv9AAA,0062e000002HGFyAAO,0052e000000VtU9AAK,10/01/2020 1:46,StageName,Identifying,Closed Lost
0172e00000cMJyeAAG,0062e000002KEGqAAO,0052e000000VJDbAAO,7/01/2020 3:28,StageName,Awaiting Results,Closed
0172e00000cmkRYAAY,0062e000002HGNFAA4,0052e000000VtU9AAK,10/01/2020 1:48,StageName,Identifying,Closed Lost
0172e00000cml6oAAA,0062e000002HGNHAA4,0052e000000VtU9AAK,10/01/2020 1:50,StageName,Identifying,Closed Lost
0172e00000cmlSRAAY,0062e000002HGNNAA4,0052e000000VtU9AAK,10/01/2020 1:50,StageName,Identifying,Closed Lost
0172e00000cMpswAAC,0062e000002HHHwAAO,0052e000000VJIHAA4,7/01/2020 4:22,StageName,Awaiting Results,Closed Lost
0172e00000cmQpVAAU,0062e000002HGQkAAO,0052e000000VJCzAAO,10/01/2020 1:15,StageName,Identifying,Closed Lost
0172e00000cMTMkAAO,0062e000002HGyOAAW,0052e000000VJDbAAO,7/01/2020 3:43,StageName,Closing,Identifying
0172e00000cMUIxAAO,0062e000002HGyOAAW,0052e000000VJDbAAO,7/01/2020 3:45,StageName,Identifying,Closing
0172e00000cmUQPAA2,0062e000002HGu3AAG,0052e000000VJCzAAO,10/01/2020 1:21,StageName,Developing,Proposing
0172e00000cMUXxAAO,0062e000002HGzuAAG,0052e000000VJDbAAO,7/01/2020 3:46,StageName,Proposing,Identifying
0172e00000cN4SKAA0,0062e000002HHHxAAO,0052e000000VJIHAA4,7/01/2020 4:46,StageName,Awaiting Results,Closed Lost
0172e00000cN7Q3AAK,0062e000002HGrfAAG,0052e000000VJDAAA4,7/01/2020 4:52,StageName,Developing,Identifying
0172e00000cN8xbAAC,0062e000002HGPdAAO,0052e000000VtU9AAK,7/01/2020 4:55,StageName,Identifying,Closed Lost
0172e00000cnBtXAAU,0062e000002HFuoAAG,0052e000000VJBUAA4,10/01/2020 2:46,StageName,Identifying,Closed Lost
0172e00000cng2dAAA,0062e000002HGNoAAO,0052e000000VtU9AAK,10/01/2020 3:38,StageName,Identifying,Closed Lost
0172e00000cNjeZAAS,0062e000002KEyiAAG,0052e000000VJGpAAO,7/01/2020 6:07,StageName,Proposing,Closing
0172e00000cNjfGAAS,0062e000002KEyiAAG,0052e000000VJGpAAO,7/01/2020 6:07,StageName,Developing,Proposing
0172e00000cNjYrAAK,0062e000002KEyiAAG,0052e000000VJGpAAO,7/01/2020 6:06,StageName,Identifying,Developing
0172e00000cNKHFAA4,0062e000002HGrfAAG,0052e000000VJGpAAO,7/01/2020 5:18,StageName,Developing,Proposing
0172e00000cnlspAAA,0062e000002HFtIAAW,0052e000000VtU9AAK,10/01/2020 3:42,StageName,Identifying,Closed Lost
0172e00000cNMnOAAW,0062e000002HGrfAAG,0052e000000VJGpAAO,7/01/2020 5:18,StageName,Identifying,Developing
0172e00000cNOEuAAO,0062e000002HGrfAAG,0052e000000VJGpAAO,7/01/2020 5:19,StageName,Proposing,Closing
0172e00000cNOsoAAG,0062e000002HGrfAAG,0052e000000VJGpAAO,7/01/2020 5:20,StageName,Closing,Closed Won
0172e00000cNsRlAAK,0062e000002KF8YAAW,0052e000000VJDAAA4,7/01/2020 6:23,StageName,Identifying,Developing
0172e00000cnuJCAAY,0062e000002HFaaAAG,0052e000000IrAeAAK,10/01/2020 4:00,StageName,Closed,Post Award
0172e00000cnvA0AAI,0062e000002HFabAAG,0052e000000IrAeAAK,10/01/2020 4:01,StageName,Closed,Post Award
0172e00000cnvAeAAI,0062e000002HFbIAAW,0052e000000IrAeAAK,10/01/2020 4:02,StageName,Closed,Post Award
0172e00000cnvccAAA,0062e000002HFawAAG,0052e000000IrAeAAK,10/01/2020 4:01,StageName,Closed,Post Award
0172e00000cnvncAAA,0062e000002HFaxAAG,0052e000000IrAeAAK,10/01/2020 4:02,StageName,Closed,Post Award
0172e00000cnvO9AAI,0062e000002HFaZAAW,0052e000000IrAeAAK,10/01/2020 4:01,StageName,Closed,Post Award
0172e00000cnvVPAAY,0062e000002HFavAAG,0052e000000IrAeAAK,10/01/2020 4:01,StageName,Closed,Post Award
0172e00000cnw3bAAA,0062e000002HFb3AAG,0052e000000IrAeAAK,10/01/2020 4:02,StageName,Closed,Post Award
0172e00000cnwd4AAA,0062e000002HFbJAAW,0052e000000IrAeAAK,10/01/2020 4:03,StageName,Closed,Post Award
0172e00000cnwFkAAI,0062e000002HFb4AAG,0052e000000IrAeAAK,10/01/2020 4:02,StageName,Closed,Post Award
0172e00000cNWLGAA4,0062e000002HGv3AAG,0052e000000Vw0qAAC,7/01/2020 5:34,StageName,Awaiting Results,Closed Lost
0172e00000cnwlPAAQ,0062e000002HFb0AAG,0052e000000IrAeAAK,10/01/2020 4:03,StageName,Closed,Post Award
0172e00000cSC1TAAW,0062e000002HH5NAAW,0052e000000VJGwAAO,7/01/2020 22:17,StageName,Identifying,Proposing
0172e00000cSLeiAAG,0062e000002HFupAAG,0052e000000VJBUAA4,7/01/2020 22:37,StageName,Identifying,Awaiting Results
0172e00000cSLsgAAG,0062e000002HFupAAG,0052e000000VJBUAA4,7/01/2020 22:38,StageName,Awaiting Results,Closed Lost
0172e00000cSUjOAAW,0062e000002HGy8AAG,0052e000000VJGwAAO,7/01/2020 23:00,StageName,Closing,Closed Won
0172e00000cURb4AAG,0062e000002HHIwAAO,0052e000000VJEBAA4,8/01/2020 0:36,StageName,Developing,Identifying
0172e00000cUxXpAAK,0062e000002HHCMAA4,0052e000000VJEBAA4,8/01/2020 1:02,StageName,Identifying,Closed Won
0172e00000cVVh5AAG,0062e000002HGJwAAO,0052e000000VtU9AAK,8/01/2020 1:26,StageName,Identifying,Closed Lost
0172e00000cWkfrAAC,0062e000002HGUKAA4,0052e000000VtU9AAK,8/01/2020 4:06,StageName,Identifying,Closed Lost
0172e00000cWRhYAAW,0062e000002HHFjAAO,0052e000000VJDEAA4,8/01/2020 3:23,StageName,Application,Awaiting Results
0172e00000cWrONAA0,0062e000002HHQLAA4,0052e000000VJDFAA4,8/01/2020 4:22,StageName,Proposing,Closed Lost
0172e00000cWYf7AAG,0062e000002JPeBAAW,0052e000000VJGwAAO,8/01/2020 3:38,StageName,Identifying,Developing
0172e00000cXasfAAC,0062e000002HHICAA4,0052e000000VJIHAA4,8/01/2020 5:57,StageName,Developing,Closing
0172e00000cXIGqAAO,0062e000002HGvEAAW,0052e000000Vw0qAAC,8/01/2020 5:16,StageName,Awaiting Results,Closed Lost
0172e00000cXLnVAAW,0062e000002HHPOAA4,0052e000000VJIHAA4,8/01/2020 5:25,StageName,Developing,Closed Lost
0172e00000cXM4KAAW,0062e000002HGC5AAO,0052e000000VJIHAA4,8/01/2020 5:25,StageName,Identifying,Closed Lost
0172e00000cXOn6AAG,0062e000002HHPNAA4,0052e000000VJIHAA4,8/01/2020 5:32,StageName,Developing,Closed Won
0172e00000cXPSAAA4,0062e000002HHHyAAO,0052e000000VJIHAA4,8/01/2020 5:34,StageName,Awaiting Results,Closed Lost
0172e00000cXQfRAAW,0062e000002HHQVAA4,0052e000000VJIHAA4,8/01/2020 5:36,StageName,Developing,Closed Lost
0172e00000cXQGFAA4,0062e000002HHI1AAO,0052e000000VJIHAA4,8/01/2020 5:36,StageName,Developing,Closed Lost
0172e00000cXRJcAAO,0062e000002HGcsAAG,0052e000000VJIHAA4,8/01/2020 5:38,StageName,Developing,Closed Lost
0172e00000cXSJAAA4,0062e000002KEgyAAG,0052e000000VJIHAA4,8/01/2020 5:40,StageName,Submitting,Closed
0172e00000d5S3DAAU,0062e000002HG5cAAG,0052e000000VJCzAAO,12/01/2020 22:10,StageName,Identifying,Closed Lost
0172e00000d6a7CAAQ,0062e000002HGbwAAG,0052e000000VJB4AAO,12/01/2020 23:12,StageName,Proposing,Closed Lost
0172e00000d6egYAAQ,0062e000002HGbnAAG,0052e000000VJB4AAO,12/01/2020 23:15,StageName,Developing,Closed Lost
0172e00000d6EpFAAU,0062e000002HG9AAAW,0052e000000VJEBAA4,12/01/2020 22:53,StageName,Identifying,Closed Lost
0172e00000d6iC6AAI,0062e000002HGc2AAG,0052e000000VJB4AAO,12/01/2020 23:18,StageName,Developing,Closed Lost
0172e00000d6lMWAAY,0062e000002KIlzAAG,0052e000000VJGwAAO,12/01/2020 23:20,StageName,Identifying,Closed Lost
0172e00000d6qcgAAA,0062e000002HGcPAAW,0052e000000VJB4AAO,12/01/2020 23:25,StageName,Developing,Proposing
